time,TP9,AF7,AF8,TP10,Right AUX
1694470595.7453868,-27.34375,-36.62109375,-45.41015625,-33.203125,0.0
1694470595.74929,-43.45703125,-36.1328125,-44.43359375,-46.38671875,0.0
1694470595.7531934,-46.38671875,-36.62109375,-40.52734375,-42.96875,0.0
1694470595.7570965,-26.3671875,-29.78515625,-45.8984375,-27.83203125,0.0
1694470595.761,-22.94921875,-28.3203125,-40.52734375,-25.87890625,0.0
1694470595.764903,-17.08984375,-33.69140625,-36.1328125,-28.3203125,0.0
1694470595.7688065,-26.85546875,-35.15625,-40.52734375,-30.2734375,0.0
1694470595.7727096,-36.1328125,-37.59765625,-44.43359375,-20.01953125,0.0
1694470595.776613,-37.109375,-44.921875,-49.31640625,-18.5546875,0.0
1694470595.7805161,-41.015625,-41.50390625,-46.38671875,-34.1796875,0.0
1694470595.7844193,-26.85546875,-29.296875,-45.41015625,-36.1328125,0.0
1694470595.7883227,-9.27734375,-28.3203125,-46.875,-20.99609375,0.0
1694470595.7922487,-14.6484375,-36.1328125,-48.33984375,-17.08984375,0.0
1694470595.796152,-20.99609375,-39.0625,-54.19921875,-30.76171875,0.0
1694470595.8000553,-25.390625,-40.0390625,-48.828125,-34.66796875,0.0
1694470595.8039587,-27.34375,-45.41015625,-44.43359375,-14.6484375,0.0
1694470595.8078618,-25.390625,-42.96875,-45.8984375,-0.48828125,0.0
1694470595.8117652,-28.3203125,-36.1328125,-47.8515625,-23.4375,0.0
1694470595.8156683,-43.9453125,-39.55078125,-50.29296875,-34.66796875,0.0
1694470595.8195717,-45.8984375,-39.55078125,-38.57421875,-17.578125,0.0
1694470595.823475,-34.1796875,-32.71484375,-38.0859375,-19.53125,0.0
1694470595.8273783,-39.55078125,-34.1796875,-46.38671875,-23.92578125,0.0
1694470595.8312814,-34.1796875,-36.62109375,-45.8984375,-32.71484375,0.0
1694470595.8351846,-23.92578125,-33.69140625,-47.8515625,-37.59765625,0.0
1694470595.8391128,-16.11328125,-35.64453125,-45.41015625,-13.671875,0.0
1694470595.8430161,-24.90234375,-39.0625,-47.8515625,-5.37109375,0.0
1694470595.8469193,-29.296875,-39.0625,-49.8046875,-19.53125,0.0
1694470595.8508227,-22.94921875,-33.69140625,-49.31640625,-42.96875,0.0
1694470595.8547258,-27.34375,-31.25,-46.875,-22.94921875,0.0
1694470595.8586292,-30.2734375,-31.73828125,-48.828125,-13.671875,0.0
1694470595.8625324,-32.71484375,-27.34375,-45.8984375,-39.55078125,0.0
1694470595.8664358,-52.734375,-24.90234375,-35.64453125,-46.875,0.0
1694470595.870339,-47.36328125,-30.2734375,-42.48046875,-32.71484375,0.0
1694470595.8742423,-21.97265625,-33.203125,-51.26953125,-15.625,0.0
1694470595.8781455,-37.109375,-34.66796875,-49.31640625,-24.90234375,0.0
1694470595.8820486,-47.36328125,-36.1328125,-44.43359375,-49.31640625,0.0
1694470595.8860002,-56.15234375,-38.57421875,-47.8515625,-49.8046875,0.0
1694470595.8899033,-54.6875,-41.015625,-49.8046875,-23.92578125,0.0
1694470595.8938067,-11.71875,-41.9921875,-35.15625,-13.671875,0.0
1694470595.8977098,-2.44140625,-27.34375,-31.25,-30.2734375,0.0
1694470595.9016132,-47.8515625,-18.5546875,-41.50390625,-62.5,0.0
1694470595.9055164,-76.171875,-27.34375,-42.96875,-83.49609375,0.0
1694470595.9094198,-62.5,-28.80859375,-42.96875,-68.359375,0.0
1694470595.913323,-71.2890625,-20.01953125,-41.015625,-71.2890625,0.0
1694470595.9172263,-98.6328125,-24.90234375,-48.33984375,-112.79296875,0.0
1694470595.9211295,-103.515625,-34.1796875,-54.6875,-91.796875,0.0
1694470595.9250329,-105.46875,-31.73828125,-55.17578125,-90.33203125,0.0
1694470595.928936,-101.5625,-25.390625,-58.10546875,-129.39453125,0.0
1694470595.9328775,-100.5859375,-19.04296875,-56.640625,-112.79296875,0.0
1694470595.936781,-91.30859375,-24.90234375,-49.8046875,-93.75,0.0
1694470595.940684,-98.6328125,-35.15625,-43.45703125,-89.35546875,0.0
1694470595.9445875,-99.12109375,-35.15625,-45.8984375,-85.44921875,0.0
1694470595.9484906,-81.0546875,-37.109375,-50.29296875,-100.5859375,0.0
1694470595.952394,-72.265625,-39.0625,-47.8515625,-85.9375,0.0
1694470595.9562972,-54.19921875,-31.73828125,-49.8046875,-51.26953125,0.0
1694470595.9602005,-55.17578125,-31.25,-45.8984375,-60.05859375,0.0
1694470595.9641037,-82.51953125,-40.0390625,-41.9921875,-87.40234375,0.0
1694470595.968007,-74.21875,-41.50390625,-44.921875,-73.2421875,0.0
1694470595.9719102,-50.78125,-35.64453125,-40.0390625,-49.8046875,0.0
1694470595.9758136,-60.05859375,-27.34375,-42.48046875,-64.453125,0.0
1694470595.979751,-65.91796875,-26.3671875,-42.96875,-80.078125,0.0
1694470595.9836545,-69.3359375,-28.80859375,-35.64453125,-67.87109375,0.0
1694470595.9875576,-57.6171875,-24.90234375,-31.25,-50.78125,0.0
1694470595.9914608,-39.55078125,-24.4140625,-38.57421875,-41.50390625,0.0
1694470595.9953642,-51.7578125,-28.3203125,-45.41015625,-50.78125,0.0
1694470595.9992673,-52.734375,-28.3203125,-39.55078125,-55.6640625,0.0
1694470596.0031707,-46.875,-28.3203125,-33.203125,-51.7578125,0.0
1694470596.0070739,-44.921875,-29.78515625,-31.25,-43.9453125,0.0
1694470596.0109773,-49.8046875,-27.34375,-31.73828125,-42.96875,0.0
1694470596.0148804,-62.01171875,-23.92578125,-28.80859375,-55.6640625,0.0
1694470596.0187838,-57.6171875,-28.80859375,-28.80859375,-48.828125,0.0
1694470596.022687,-42.48046875,-34.1796875,-36.62109375,-39.55078125,0.0
1694470596.0266209,-40.0390625,-35.15625,-38.57421875,-37.59765625,0.0
1694470596.0305243,-41.9921875,-30.76171875,-39.0625,-41.50390625,0.0
1694470596.0344274,-47.36328125,-31.25,-44.43359375,-62.5,0.0
1694470596.0383308,-45.8984375,-36.62109375,-43.9453125,-49.31640625,0.0
1694470596.042234,-41.9921875,-34.66796875,-41.50390625,-31.25,0.0
1694470596.0461373,-43.45703125,-36.62109375,-43.45703125,-43.45703125,0.0
1694470596.0500405,-34.66796875,-40.52734375,-42.48046875,-53.7109375,0.0
1694470596.0539439,-18.5546875,-37.59765625,-38.57421875,-37.59765625,0.0
