time,TP9,AF7,AF8,TP10,Right AUX
1693611926.5845778,304.19921875,310.546875,548.828125,-442.3828125,0.0
1693611926.5884752,-1000.0,-1000.0,-966.796875,987.3046875,0.0
1693611926.5923724,-1000.0,-1000.0,-1000.0,-829.58984375,0.0
1693611926.5962698,131.8359375,12.20703125,-190.4296875,101.07421875,0.0
1693611926.600167,678.22265625,734.86328125,-903.3203125,-917.48046875,0.0
1693611926.6040645,-865.234375,-772.4609375,-145.99609375,492.1875,0.0
1693611926.6079617,-1000.0,-1000.0,-1000.0,-739.74609375,0.0
1693611926.611859,-177.24609375,-184.08203125,-304.19921875,259.765625,0.0
1693611926.6157563,-911.1328125,-888.671875,-877.44140625,-1000.0,0.0
1693611926.6196537,-144.53125,-58.10546875,146.484375,-68.359375,0.0
1693611926.623551,-1000.0,-1000.0,-1000.0,-822.265625,0.0
1693611926.6274483,-502.9296875,-562.5,-751.953125,843.26171875,0.0
1693611926.6314335,-953.125,-976.5625,875.9765625,-724.12109375,0.0
1693611926.635331,266.6015625,263.671875,341.796875,-336.42578125,0.0
1693611926.639228,-1000.0,-1000.0,-1000.0,-946.2890625,0.0
1693611926.6431255,-1000.0,-1000.0,-1000.0,-863.28125,0.0
1693611926.6470227,540.52734375,356.93359375,159.66796875,-171.38671875,0.0
1693611926.6509202,409.1796875,462.890625,706.54296875,-618.65234375,0.0
1693611926.6548173,-1000.0,-1000.0,-811.03515625,889.16015625,0.0
1693611926.6587148,-1000.0,-1000.0,-1000.0,-799.31640625,0.0
1693611926.662612,-96.6796875,-126.953125,-190.4296875,119.62890625,0.0
1693611926.6665094,768.5546875,891.11328125,-887.20703125,-1000.0,0.0
1693611926.6704066,-690.4296875,-523.4375,-61.5234375,313.96484375,0.0
1693611926.674304,-1000.0,-1000.0,-1000.0,-737.79296875,0.0
1693611926.6782823,-191.40625,-235.83984375,-470.703125,460.9375,0.0
1693611926.6821795,-870.1171875,-882.32421875,-929.19921875,-1000.0,0.0
1693611926.6860769,44.43359375,43.45703125,269.04296875,-194.3359375,0.0
1693611926.689974,-1000.0,-1000.0,-1000.0,-861.328125,0.0
1693611926.6938715,-608.88671875,-747.55859375,-926.26953125,963.37890625,0.0
1693611926.6977687,-990.72265625,857.421875,673.33984375,-559.08203125,0.0
1693611926.701666,261.23046875,291.015625,414.55078125,-346.6796875,0.0
1693611926.7055635,-1000.0,-1000.0,-1000.0,-959.47265625,0.0
1693611926.7094607,-1000.0,-1000.0,-1000.0,-844.7265625,0.0
1693611926.7133582,252.9296875,246.58203125,-50.29296875,-57.6171875,0.0
1693611926.7172554,510.7421875,593.75,-981.93359375,-687.5,0.0
1693611926.7211528,-977.05078125,-934.08203125,-376.46484375,824.21875,0.0
1693611926.7251673,-1000.0,-1000.0,-1000.0,-787.59765625,0.0
1693611926.7290645,-156.73828125,-149.4140625,-184.5703125,144.53125,0.0
1693611926.732962,998.53515625,993.1640625,-873.53515625,-1000.0,0.0
