time,TP9,AF7,AF8,TP10,Right AUX
1695232836.090843,-330.56640625,-274.4140625,249.51171875,-1000.0,0.0
1695232836.0947409,-1000.0,-891.11328125,221.6796875,-250.9765625,0.0
1695232836.098639,-124.51171875,-309.5703125,248.53515625,-807.12890625,0.0
1695232836.102537,-804.19921875,401.85546875,273.92578125,255.859375,0.0
1695232836.1064348,194.82421875,-39.0625,252.44140625,-1000.0,0.0
1695232836.110333,-1000.0,-829.58984375,271.97265625,-452.1484375,0.0
1695232836.1142309,-277.83203125,-565.4296875,265.625,-912.59765625,0.0
1695232836.1181288,-812.98828125,227.5390625,317.3828125,692.3828125,0.0
1695232836.122027,340.33203125,157.2265625,286.1328125,-866.69921875,0.0
1695232836.1259248,-1000.0,-626.953125,212.890625,-1000.0,0.0
1695232836.1298227,-660.64453125,-727.5390625,212.890625,476.5625,0.0
1695232836.1337209,968.75,31.73828125,280.76171875,-883.30078125,0.0
1695232836.1377106,706.54296875,320.80078125,223.14453125,-290.0390625,0.0
1695232836.1416087,-836.9140625,-419.43359375,228.02734375,-1000.0,0.0
1695232836.1455066,-1000.0,-845.21484375,219.23828125,-72.75390625,0.0
1695232836.1494045,228.515625,-156.73828125,265.13671875,-789.0625,0.0
1695232836.1533027,-814.94140625,419.921875,219.23828125,197.75390625,0.0
1695232836.1572006,-83.984375,-210.44921875,241.69921875,-1000.0,0.0
1695232836.1610987,-1000.0,-911.62109375,243.1640625,-263.18359375,0.0
1695232836.1649966,-218.26171875,-418.45703125,305.6640625,-805.17578125,0.0
1695232836.1688945,-812.5,354.00390625,292.96875,316.89453125,0.0
1695232836.1727927,224.12109375,35.64453125,195.80078125,-1000.0,0.0
1695232836.1766906,-1000.0,-777.83203125,241.69921875,-580.078125,0.0
1695232836.1805885,-344.7265625,-620.60546875,233.88671875,-985.83984375,0.0
1695232836.184581,-838.8671875,182.6171875,260.7421875,756.8359375,0.0
1695232836.188479,442.87109375,229.4921875,213.37890625,-804.6875,0.0
1695232836.192377,-1000.0,-562.98828125,246.09375,-1000.0,0.0
1695232836.196275,-795.8984375,-759.765625,229.98046875,360.83984375,0.0
1695232836.2001731,778.3203125,-18.06640625,263.18359375,-857.421875,0.0
1695232836.204071,919.921875,355.46875,241.2109375,-137.6953125,0.0
1695232836.207969,-566.89453125,-366.69921875,287.109375,-1000.0,0.0
1695232836.211867,-1000.0,-896.484375,263.18359375,-147.94921875,0.0
1695232836.215765,66.40625,-220.703125,252.9296875,-791.9921875,0.0
1695232836.2196631,-789.0625,441.40625,226.07421875,226.5625,0.0
1695232836.223561,71.2890625,-126.46484375,231.4453125,-1000.0,0.0
1695232836.227459,-1000.0,-879.8828125,237.3046875,-337.40234375,0.0
1695232836.231434,-250.48828125,-457.51953125,232.421875,-834.9609375,0.0
1695232836.235332,-795.8984375,337.890625,261.23046875,449.70703125,0.0
1695232836.2392302,204.1015625,92.7734375,222.16796875,-1000.0,0.0
1695232836.243128,-1000.0,-672.36328125,230.46875,-712.890625,0.0
1695232836.2470262,-284.66796875,-603.515625,245.60546875,887.20703125,0.0
1695232836.250924,-912.109375,118.1640625,296.875,959.9609375,0.0
1695232836.254822,546.875,260.25390625,247.55859375,-524.4140625,0.0
1695232836.2587202,-1000.0,-509.27734375,272.4609375,-1000.0,0.0
1695232836.262618,-925.78125,-798.828125,235.83984375,131.8359375,0.0
1695232836.2665162,580.078125,-69.82421875,264.6484375,-776.85546875,0.0
1695232836.270414,-917.96875,387.20703125,227.05078125,114.74609375,0.0
1695232836.2743123,-323.2421875,-300.78125,216.30859375,-1000.0,0.0
1695232836.2783,-1000.0,-894.53125,192.3828125,-252.9296875,0.0
1695232836.282198,-101.5625,-293.45703125,271.484375,-805.17578125,0.0
1695232836.2860959,-799.31640625,427.734375,266.11328125,240.72265625,0.0
1695232836.289994,181.15234375,-36.62109375,203.61328125,-1000.0,0.0
1695232836.293892,-1000.0,-828.125,223.6328125,-437.01171875,0.0
1695232836.29779,-257.8125,-535.64453125,285.15625,-882.8125,0.0
1695232836.301688,-807.6171875,255.37109375,302.734375,565.91796875,0.0
1695232836.305586,271.97265625,158.69140625,216.796875,-1000.0,0.0
1695232836.309484,-1000.0,-649.4140625,217.7734375,-916.9921875,0.0
1695232836.3133821,-601.5625,-725.5859375,234.375,608.88671875,0.0
1695232836.31728,-994.140625,41.015625,297.8515625,-929.19921875,0.0
1695232836.3211782,692.3828125,298.828125,204.58984375,-362.79296875,0.0
1695232836.3251896,-854.4921875,-458.0078125,236.328125,-1000.0,0.0
1695232836.3290875,-1000.0,-871.58203125,216.796875,-35.15625,0.0
1695232836.3329854,279.296875,-151.3671875,265.625,-785.64453125,0.0
1695232836.3368835,-824.21875,421.38671875,227.05078125,180.6640625,0.0
1695232836.3407815,-134.27734375,-228.515625,228.02734375,-1000.0,0.0
1695232836.3446796,-1000.0,-901.3671875,245.1171875,-260.25390625,0.0
1695232836.3485775,-197.265625,-358.3984375,284.66796875,-802.24609375,0.0
1695232836.3524756,-811.03515625,405.76171875,261.71875,286.1328125,0.0
1695232836.3563735,210.44921875,29.296875,220.21484375,-1000.0,0.0
1695232836.3602717,-1000.0,-786.1328125,252.9296875,-480.46875,0.0
1695232836.3641696,-311.5234375,-595.703125,265.13671875,-919.921875,0.0
1695232836.3680677,-826.171875,205.078125,279.296875,686.5234375,0.0
